playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477444,2024,Andre Burakovsky,SEA,L,all,79,68362,1376,30.98,0.51,0.46,0.52,0.47,0.52,0.47,605,122.29,11.77,8.67,27.53,3.93,68.81,47.28,11.29,11.7,11.23,18,9,115,53,51,219,37,10,8,1,31,0,59,60,105,158,6,12,3,33,18,38,119,39,10,4.22,4.76,2.79,3,6,1,216.86,168,166.58,8,1.9,2.22,2.2,11.47,11.41,11.05,1376,210,135,199,832,219,198,210,749,3,3,218228,12,26,13,27,630.59,55.25,52.88,54.83,52.48,582,295,318,1195,62,53,4,684,146,47,19.84,18.8,16.61,30,20,12,1175.04,877,866.23,9.47,9.78,9.78,54.94,54.61,52.73,570.57,53.46,51.76,54.01,52.3,481,318,289,1088,50,56,7,612,130,57,17.22,16.59,19.64,23,14,13,1109.38,799,813.31,7.44,10.9,10.9,50.01,50.57,49.52,173.23,205.94,3417,3893,0,0,0,0,0,0
8477444,2024,Andre Burakovsky,SEA,L,5on5,79,59091,1202,30.98,0.45,0.46,0.47,0.48,0.47,0.48,529,99.35,8.63,6.83,22.94,3.13,55.51,39.96,8.45,8.56,8.38,12,5,95,42,41,178,27,10,8,1,23,0,47,49,85,127,6,12,2,33,18,33,102,30,5,3.6,3.78,1.24,3,6,1,175.86,137,135.58,8,1.42,2.22,1.48,8.57,8.51,8.4,1202,159,129,187,727,185,184,176,657,2,3,177033,12,22,11,27,479.54,35.42,34.57,34.99,34.17,440,229,261,930,43,42,3,543,102,24,15.57,13.13,6.72,23,15,5,910.04,669,658.23,6.08,7.89,7.8,33.7,33.37,32.94,541.21,44.02,42.66,44.56,43.2,454,305,273,1032,43,55,7,594,126,39,16.64,16.12,11.25,23,14,6,1053.38,759,773.31,7.1,10.89,10.9,40.23,40.79,40.09,113.51,130.9,2770,3028,0.66,1.54,26,31,18,23
8477444,2024,Andre Burakovsky,SEA,L,4on5,79,6,1,1.6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,10,0,0,0,0,0,0
8477444,2024,Andre Burakovsky,SEA,L,5on4,79,7360,125,27.01,0.89,0.87,0.88,0.83,0.88,0.79,318,16.85,2.18,1.38,3.59,0.57,10.27,5,2.08,2.18,2.08,5,2,14,9,8,31,7,0,0,0,6,0,11,6,14,23,0,0,0,0,0,5,15,5,3,0.53,0.55,1.1,0,0,0,31,23,23,0,0.34,0,0.63,1.89,1.89,1.85,125,41,3,10,71,19,10,21,75,0,0,10412,0,0,0,0,117.12,14.86,13.95,14.86,13.95,111,51,38,200,12,9,0,118,26,18,3.35,3.44,8.08,3,3,6,200,162,162,2.65,1.47,1.47,16.05,16.05,15.2,17.69,1.77,1.77,1.77,1.77,18,4,5,27,1,1,0,14,4,4,0.42,0.47,0.88,0,0,1,27,22,22,0.2,0.01,0,1.97,1.97,1.97,20.17,2.89,224,47,0.02,0.17,1,2,1,2
8475184,2024,Chris Kreider,NYR,L,other,68,4534,62,21.57,0.49,0.49,0.69,0.41,0.66,0.4,205,13.7,4.86,1.17,2.33,0.53,5.59,2.52,4.08,4.86,4.08,0,1,14,3,3,20,6,5,2,0,2,0,6,2,9,12,1,2,3,1,1,0,2,5,10,0.04,0.76,4.06,0,2,3,20,17,17,0,0.36,0.66,1.5,3.72,3.72,3.22,62,16,8,8,30,2,9,21,30,3,1,3789,2,0,0,1,75.46,16.73,14.03,16.73,14.03,61,42,63,166,11,10,0,49,27,27,1.78,3.46,11.49,2,3,6,166,103,103,1.83,3.05,3.22,15.34,15.34,13.49,35.67,17.38,16.78,17.38,16.78,30,22,23,75,14,2,0,16,9,27,0.54,1.06,15.79,0,1,13,75,52,52,0.57,0.81,0.81,17.14,17.14,16.57,10.46,11.07,69,99,0,0,0,1,0,0
8475184,2024,Chris Kreider,NYR,L,all,68,68357,1445,27.41,0.54,0.47,0.54,0.49,0.53,0.49,349,163.99,24.52,12.82,36.21,5.7,79.54,57.22,21.74,24.57,21.78,3,5,152,64,45,261,30,22,14,2,33,0,71,76,130,194,12,24,27,79,9,39,127,54,35,3.47,7.28,13.77,4,8,10,261.4,216,215.85,21,3.16,3.91,6.1,21.59,21.58,20.15,1445,272,210,234,729,168,177,214,886,27,41,177678,24,6,3,26,695.66,78.15,71.5,78.28,71.62,627,327,379,1333,67,74,10,684,174,96,18.47,21.92,37.75,19,18,30,1332.39,954,954.28,12.05,17.09,17.26,72.94,73.14,69.11,616.39,66.86,64.3,66.93,64.39,567,281,305,1153,61,53,3,627,142,79,17.08,17.87,31.91,18,21,22,1155.12,848,848.64,9.09,10.07,10.07,65.88,66.08,64.12,138.99,158.19,2819,2948,0,0,0,0,0,0
8475184,2024,Chris Kreider,NYR,L,5on5,68,46326,1087,27.41,0.48,0.49,0.47,0.5,0.46,0.5,564,88.09,8.84,5.77,22.04,2.9,45.22,33.24,8.57,8.89,8.61,3,3,77,41,38,156,13,7,4,1,24,0,38,45,70,111,8,16,19,76,8,30,78,31,9,2.29,3.99,2.55,2,3,2,156.4,118,117.85,16,1.21,0.66,1.94,8.11,8.11,7.95,1087,142,131,208,606,128,137,136,686,19,37,155169,16,4,2,22,378.92,31.81,30.8,31.94,30.92,344,174,211,729,31,39,7,393,94,31,10.22,12.04,9.56,11,11,9,728.39,518,518.28,4.88,8.92,9.1,27.59,27.79,27.34,447.25,34.63,33.71,34.7,33.79,413,205,217,835,30,36,2,483,101,34,12.8,12.57,9.26,14,13,3,837.12,618,618.63,5.74,6.19,6.46,33.91,34.12,33.6,111.38,115.82,2514,2498,0.49,1.37,24,39,18,27
8475184,2024,Chris Kreider,NYR,L,4on5,68,6746,161,24.46,0.16,0.14,0.19,0.18,0.23,0.21,226,14.79,1.31,0.63,2.13,0.44,4.24,10.25,1.28,1.31,1.28,0,0,17,2,2,21,4,4,0,0,0,0,2,13,13,15,0,0,2,1,0,5,14,4,1,0.4,0.56,0.35,2,2,0,21,19,19,5,0.15,0,0.35,1.1,1.1,1.08,161,6,71,7,77,5,26,26,104,2,0,12232,0,0,0,0,31.31,2.29,2.25,2.29,2.25,35,7,3,45,4,2,0,33,7,2,0.82,0.9,0.57,2,2,0,45,42,42,0.35,0.36,0.36,2.27,2.27,2.24,104.95,11.8,10.82,11.8,10.82,94,46,53,193,12,13,1,100,26,14,2.84,3.57,5.38,2,5,5,193,140,140,2.47,2.05,1.78,12.49,12.49,11.61,4.54,27.78,69,306,0,0.55,0,4,0,3
8475184,2024,Chris Kreider,NYR,L,5on4,68,10751,135,24.98,0.91,0.9,0.89,0.88,0.89,0.87,179,45.38,9.47,4.95,9.36,1.75,22.82,10.65,7.76,9.47,7.76,0,1,44,15,1,60,7,6,8,1,7,0,22,16,38,53,3,6,3,0,0,4,30,14,15,0.69,1.97,6.81,0,1,5,60,59,59,0,1.35,2.59,2.3,8.52,8.52,7.76,135,108,0,11,16,33,5,31,66,3,3,5491,6,2,1,3,204.62,27.23,24.33,27.23,24.33,185,98,101,384,21,23,3,201,46,36,5.56,5.52,16.14,4,2,15,384,283,283,4.82,4.76,4.58,27.46,27.46,25.77,26.81,2.81,2.75,2.81,2.75,28,8,12,48,4,2,0,27,6,3,0.87,0.67,1.27,2,2,0,48,36,36,0.29,1.02,1.02,2.08,2.08,2.08,9.21,1.07,147,21,0.15,0,3,0,3,0
8478055,2024,Gustav Forsling,FLA,D,other,80,5310,82,46.4,0.54,0.51,0.44,0.64,0.45,0.62,122,11.7,1.73,0.71,2.47,0.44,6.03,5.61,1.71,1.73,1.71,1,1,10,7,4,21,5,3,1,0,0,0,8,5,7,14,0,0,0,1,1,4,13,1,3,0.42,0.09,1.23,2,0,1,21,17,17,2,0.17,0.32,0.31,1.6,1.6,1.58,82,14,23,13,32,10,10,13,49,0,0,5887,0,0,0,5,51.75,11.39,11.01,11.39,11.01,44,29,27,100,14,5,0,40,14,19,1.38,1.83,8.17,4,1,9,100,73,73,0.82,1.39,1.39,10.82,10.82,10.62,66.19,9.88,8.9,9.88,8.9,60,30,35,125,10,6,1,58,18,14,1.9,2.22,5.75,1,2,7,125,90,90,1.47,1.19,1.19,10.15,10.15,9.29,22.34,21.37,194,110,0.28,0,4,0,4,0
8478055,2024,Gustav Forsling,FLA,D,all,80,110149,2254,62.22,0.47,0.6,0.51,0.59,0.5,0.58,160,186.49,7.49,9.98,54.71,6.6,111.04,83.19,7.29,7.46,7.26,10,10,195,78,148,421,31,11,12,0,48,0,101,101,184,262,8,16,0,83,37,72,265,5,3,5.74,0.51,1.23,9,1,1,423.01,273,273.01,39,2.05,2.36,0.54,9,8.96,8.73,2254,257,345,298,1354,324,248,324,1358,0,0,181051,16,20,10,89,991.07,87.97,84.7,88.23,84.97,926,457,524,1907,88,101,9,1061,224,98,29.42,27.88,30.66,45,21,22,1919.84,1383,1389.65,13.19,20.13,20.34,80.81,81.07,79.41,997.77,97.59,92.76,97.17,92.37,903,471,455,1829,83,89,9,1026,235,113,28.84,29.37,39.38,25,29,29,1820.94,1374,1367.68,16.15,19.15,19.15,94.59,94.33,91.14,192.78,129.54,3454,2391,0,0,0,0,0,0
8478055,2024,Gustav Forsling,FLA,D,5on5,80,90592,1859,62.22,0.55,0.55,0.56,0.55,0.55,0.54,153,166.83,5.26,8.64,50.35,5.81,100.72,73.23,5.12,5.23,5.09,9,7,175,69,140,384,23,7,10,0,47,0,90,90,168,237,8,16,0,74,33,61,242,2,0,5.04,0.22,0,7,0,0,386.01,244,244.01,32,1.72,1.96,0.23,6.75,6.71,6.53,1859,223,185,253,1198,289,208,262,1100,0,0,145338,16,18,9,54,893.39,72.02,69.35,72.28,69.62,831,414,478,1723,66,89,8,975,195,75,26.57,24.22,21.21,40,14,12,1735.84,1245,1251.65,11.62,17.24,17.46,66.18,66.44,65.13,722.91,60.12,58.07,59.69,57.69,655,345,335,1335,48,61,7,772,166,62,21.92,20.99,17.2,22,18,8,1326.94,1000,993.68,9.59,13.88,13.88,55.82,55.57,54.7,104.77,84.48,2467,1998,6.1,0.9,136,20,107,13
8478055,2024,Gustav Forsling,FLA,D,4on5,80,12841,257,61.12,0.08,0.14,0.11,0.2,0.12,0.23,129,2.95,0.14,0.19,0.74,0.19,1.5,2.24,0.12,0.14,0.12,0,1,5,0,1,6,1,0,0,0,0,0,1,4,5,5,0,0,0,8,3,7,5,0,0,0.14,0,0,0,0,0,6,5,5,5,0.05,0,0,0.18,0.18,0.16,257,2,135,24,96,12,25,41,179,0,0,9025,0,0,0,1,26.42,2.49,2.42,2.49,2.42,31,7,5,43,6,3,1,28,8,2,0.79,0.98,0.71,1,4,1,43,38,38,0.32,0.72,0.71,2.1,2.1,2.07,200.81,27.05,25.25,27.05,25.25,179,95,80,354,24,21,1,187,50,37,4.59,6.04,16.42,1,9,14,354,274,274,5,3.95,3.95,28.09,28.09,26.62,2.54,15.67,51,199,0.35,0.01,10,1,9,1
8478055,2024,Gustav Forsling,FLA,D,5on4,80,1406,56,31.4,0.84,0.92,0.8,0.91,0.79,0.89,157,3.38,0.15,0.32,0.88,0.1,2.15,1.4,0.14,0.15,0.14,0,1,3,2,3,8,1,0,1,0,1,0,1,2,3,5,0,0,0,0,0,0,5,0,0,0.15,0,0,0,0,0,8,5,5,0,0.08,0.09,0,0.23,0.23,0.22,56,18,2,8,28,13,5,8,30,0,0,12931,0,0,0,18,16.42,1.75,1.6,1.75,1.6,16,7,12,35,1,4,0,16,5,2,0.55,0.64,0.56,0,1,0,35,23,23,0.37,0.78,0.78,1.34,1.34,1.22,4.95,0.34,0.33,0.34,0.33,5,1,3,9,1,1,0,5,1,0,0.22,0.12,0,1,0,0,9,6,6,0.05,0.12,0.12,0.27,0.27,0.27,35.45,3.05,418,41,0.01,0.09,1,1,1,1
8475795,2024,Dylan McIlrath,WSH,D,other,17,73,2,1.55,0.25,0.7,0.5,0.47,0.5,0.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,873,0,0,0,0,1.53,0.26,0.26,0.26,0.26,2,0,0,2,0,0,0,1,0,1,0.05,0,0.2,0,0,0,2,2,2,0.02,0,0,0.28,0.28,0.28,1.82,0.76,0.67,0.76,0.67,1,1,0,2,0,1,0,0,1,1,0,0.15,0.61,0,0,0,2,2,2,0.04,0.61,0.61,0.2,0.2,0.19,2.84,1.24,14,16,0,0,0,0,0,0
8475795,2024,Dylan McIlrath,WSH,D,all,17,11889,283,-1.2,0.48,0.57,0.42,0.5,0.42,0.52,99,14.84,0.5,0.8,5.07,0.52,8.2,5.9,0.46,0.51,0.47,1,1,10,11,15,36,2,0,1,0,4,0,9,7,10,21,8,28,0,38,3,17,21,0,0,0.5,0,0,0,0,0,36.86,21,21.44,15,0.17,0.36,0.03,0.64,0.65,0.61,283,24,19,34,206,25,53,29,176,0,0,49851,28,22,5,14,85.96,9.46,9.23,9.67,9.44,72,44,54,170,7,12,2,79,26,11,2.6,3.56,3.31,2,2,3,176.2,116,120.02,1.24,2.63,2.63,8.07,8.22,8.12,114.46,10.34,9.25,10.25,9.19,97,60,76,233,10,11,0,117,27,13,3.18,3.26,3.89,4,5,1,230.11,157,155.49,1.51,2.62,2.62,9.23,9.17,8.64,53.61,40.13,817,807,0,0,0,0,0,0
8475795,2024,Dylan McIlrath,WSH,D,5on5,17,11634,269,-1.2,0.48,0.58,0.42,0.51,0.43,0.53,93,14.84,0.5,0.8,5.07,0.52,8.2,5.9,0.46,0.51,0.47,1,1,10,11,15,36,2,0,1,0,4,0,9,7,10,21,8,28,0,38,3,17,21,0,0,0.5,0,0,0,0,0,36.86,21,21.44,15,0.17,0.36,0.03,0.64,0.65,0.61,269,23,19,34,193,25,53,24,167,0,0,37466,28,22,5,14,82.79,8.73,8.52,8.94,8.73,69,43,52,164,7,11,2,77,26,9,2.49,3.56,2.68,2,2,3,170.2,112,116.02,1.18,2.21,2.21,7.7,7.86,7.75,108.5,9.52,8.53,9.43,8.47,94,55,75,224,10,10,0,111,26,12,3.12,3.11,3.28,4,5,1,221.11,149,147.49,1.38,2.01,2.01,8.89,8.83,8.31,32.62,23.29,604,585,1.47,0.05,16,5,14,4
8475795,2024,Dylan McIlrath,WSH,D,4on5,17,127,7,-1.73,0,0.23,0.13,0.2,0,0.24,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,4,3,0,0,1854,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.14,0.06,0.06,0.06,0.06,2,4,1,7,0,0,0,6,0,0,0.06,0,0,0,0,0,7,6,6,0.09,0,0,0.14,0.14,0.14,1.15,3.79,15,60,0.57,0,2,0,2,0
8475795,2024,Dylan McIlrath,WSH,D,5on4,17,55,5,-0.92,1,0.93,1,0.88,1,0.83,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,0,0,1,4,0,0,1448,0,0,0,0,1.65,0.48,0.45,0.48,0.45,1,1,1,3,0,1,0,1,0,1,0.05,0,0.42,0,0,0,3,2,2,0.04,0.42,0.42,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,0.4,43,6,0,0,0,0,0,0
8478474,2024,Lawson Crouse,UTA,L,other,81,1340,33,16.77,0.51,0.56,0.46,0.49,0.48,0.51,241,2.28,0.38,0.17,0.4,0.08,0.95,1.04,0.38,0.38,0.38,1,0,2,1,4,7,1,0,0,0,0,0,1,2,2,3,0,0,0,1,0,0,0,3,0,0,0.38,0,0,0,0,7,3,3,0,0.04,0,0,0.42,0.42,0.42,33,4,5,7,17,7,3,4,19,0,0,5124,0,2,1,0,10.74,2.26,2.26,2.26,2.26,11,4,7,22,1,1,0,6,6,3,0.13,0.73,1.4,0,0,1,22,15,15,0.19,0.3,0.3,2.15,2.15,2.14,11.85,2.15,2.09,2.15,2.09,14,2,10,26,4,2,1,8,4,4,0.25,0.59,1.31,0,2,2,26,16,16,0.23,0.46,0.46,1.92,1.92,1.88,22.22,17.25,141,144,0,0,0,0,0,0
8478474,2024,Lawson Crouse,UTA,L,all,81,66726,1617,30.27,0.55,0.51,0.53,0.51,0.54,0.51,646,143.52,15.95,9.51,33.06,4.93,75.84,55.71,15.5,16.04,15.58,3,3,126,69,46,241,18,12,9,0,22,1,73,78,114,183,15,39,19,193,16,59,125,53,17,4.28,6.53,5.16,5,6,1,241.77,195,195.84,18,2.05,2.2,4.5,13.51,13.51,13.29,1617,174,161,331,951,271,223,172,951,19,22,229028,39,35,13,46,588.89,55.62,53.17,55.73,53.27,509,291,329,1129,35,63,3,586,145,69,16.65,17.73,21.24,16,9,10,1130.98,800,802.68,8.03,13.69,13.74,49.91,49.92,48.87,506.85,44.93,43.81,44.77,43.67,479,215,290,984,44,35,4,519,127,48,14.79,14.9,15.22,15,14,15,978.55,694,690.36,6.71,8.06,8.06,43.58,43.62,42.96,212.47,203.46,3863,3721,0,0,0,0,0,0
8478474,2024,Lawson Crouse,UTA,L,5on5,81,56902,1343,30.27,0.56,0.52,0.53,0.53,0.53,0.53,611,125.83,14.06,8.08,29.82,4.35,66.25,48.45,13.66,14.15,13.74,2,3,110,61,38,209,16,11,8,0,19,1,66,66,99,160,14,37,16,188,14,59,110,45,16,3.99,5.55,4.53,5,6,0,209.77,171,171.84,18,1.69,1.75,4.5,11.25,11.24,11.09,1343,134,139,305,765,237,185,140,781,16,20,183577,37,31,11,37,503.67,44.19,42.22,44.3,42.31,433,251,280,964,31,54,3,513,118,53,14.89,14.59,14.71,16,9,6,965.98,684,686.68,6.31,11.51,11.59,38.91,38.93,38.2,436.59,34.89,34.13,34.73,33.98,408,191,246,845,30,28,3,461,103,35,13.02,11.94,9.92,13,10,7,839.55,599,595.35,5.39,6.33,6.33,33.95,34,33.53,137.81,125.99,3147,2790,1.63,1.5,39,45,32,36
8478474,2024,Lawson Crouse,UTA,L,4on5,81,3516,114,16.86,0.1,0.08,0.11,0.09,0.15,0.1,251,1.64,0.02,0.04,0.15,0.03,0.48,1.28,0.02,0.02,0.02,0,0,2,0,1,3,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,2,0,0,0.02,0,0,0,0,0,3,2,2,0,0.01,0,0,0.03,0.03,0.03,114,2,13,1,98,2,28,14,70,1,1,13763,0,0,0,0,8.39,0.75,0.74,0.75,0.74,10,1,1,12,0,0,0,8,1,2,0.14,0.14,0.47,0,0,0,12,11,11,0.1,0,0,0.84,0.84,0.84,46.92,6.89,6.61,6.89,6.61,44,20,33,97,8,5,0,39,16,9,1.04,1.86,4,1,1,6,97,64,64,0.97,1.27,1.27,6.6,6.6,6.46,2.12,24.17,40,391,0,0,0,0,0,0
8478474,2024,Lawson Crouse,UTA,L,5on4,81,4968,127,23.77,0.91,0.88,0.9,0.85,0.87,0.83,409,13.77,1.5,1.23,2.69,0.47,8.16,4.96,1.44,1.5,1.44,0,0,12,7,3,22,1,1,1,0,3,0,6,8,11,18,1,2,2,4,2,0,13,5,1,0.27,0.6,0.63,0,0,1,22,19,19,0,0.32,0.45,0,1.82,1.82,1.75,127,34,4,18,71,25,7,14,81,2,1,13691,2,0,0,9,66.09,8.42,7.95,8.42,7.95,55,35,40,130,3,8,0,59,20,11,1.49,2.27,4.66,0,0,3,130,90,90,1.43,1.88,1.85,8.01,8.01,7.69,10.56,0.85,0.84,0.85,0.84,12,2,1,15,1,0,0,11,3,0,0.48,0.37,0,1,0,0,15,14,14,0.09,0,0,0.93,0.93,0.93,25.12,3.31,339,61,0,0.13,1,1,0,1
8475763,2024,Kevin Hayes,PIT,R,other,64,1176,25,13.95,0.31,0.53,0.58,0.31,0.56,0.34,119,3.81,0.36,0.33,0.76,0.12,2.43,1,0.29,0.36,0.29,0,0,4,1,3,8,1,1,0,0,1,0,3,0,3,4,0,0,6,0,0,2,3,2,0,0.12,0.24,0,0,1,0,8,5,5,0,0.08,0,0,0.44,0.44,0.35,25,3,2,1,19,3,0,13,9,6,3,2819,0,0,0,2,22.17,3.75,2.75,3.75,2.75,20,8,14,42,2,5,0,15,5,8,0.56,0.6,2.59,0,2,0,42,28,28,0.62,1.75,1.75,2.62,2.62,2.15,15.61,8.27,7.66,8.27,7.66,20,2,8,30,10,4,1,4,5,13,0.19,0.67,7.4,1,0,9,30,22,22,0.27,1.67,1.67,6.87,6.87,6.78,7.62,6.78,40,91,0,0,0,0,0,0
8475763,2024,Kevin Hayes,PIT,R,all,64,46262,1040,26.62,0.55,0.47,0.57,0.48,0.55,0.48,590,115.78,13.31,9.16,26.36,3.93,61.34,41.91,12.27,13.4,12.34,4,6,99,57,39,195,23,13,15,4,18,1,47,62,86,143,4,8,236,52,14,33,105,31,20,3.13,4.01,6.17,5,4,4,194.36,156,155.91,12,2.02,2.49,4.31,11.03,11.07,10.6,1040,131,129,141,639,167,123,148,602,236,217,186986,8,12,6,11,466.26,49.7,45.38,49.76,45.4,415,219,243,877,38,66,8,451,114,69,12.86,14.39,22.46,14,12,12,870.74,634,630.75,7.9,16.08,16.08,41.51,41.58,39.81,374.6,40.48,38.78,40.72,39.02,351,167,146,664,44,44,5,380,80,58,10.51,9.42,20.55,13,15,16,667.8,518,522.1,5,10.14,10.53,34.94,35.17,34.53,154.42,177.55,3039,3233,0,0,0,0,0,0
8475763,2024,Kevin Hayes,PIT,R,5on5,64,37175,863,26.62,0.51,0.49,0.53,0.51,0.51,0.5,615,85.28,8.25,6.25,20.06,2.95,45.32,34.18,7.66,8.34,7.73,3,3,72,45,32,149,14,8,12,2,12,1,34,50,64,109,3,6,193,50,13,27,85,22,10,2.6,2.84,2.81,4,3,1,148.36,117,116.91,11,1.3,1.79,2.61,6.93,6.98,6.84,863,77,107,131,548,143,112,103,505,193,184,156024,6,12,6,8,329.25,28.09,26.54,28.15,26.57,289,163,184,636,22,39,4,345,76,31,9.42,9.75,8.92,10,7,5,629.74,452,448.75,4.54,7.71,7.71,24.92,24.99,24.48,314.66,27.38,26.47,27.62,26.71,287,147,132,566,30,38,4,336,58,40,9.2,6.92,11.25,11,14,5,569.8,434,438.1,4.05,8.35,8.71,22.71,22.95,22.59,111.52,117.59,2580,2523,0.95,0.73,25,29,15,21
